questionText,answerText
"I am a peaceful person, but I often find myself having thoughts about killing people. Eventhough I like the thoughts at the time, they make me cry. Why do I feel like this?","Maybe because you have great emotional pain stored inside you of which you are not aware exists.Sometimes people who feel greatly hurt by others or who feel unloved by others, imagine if they do the opposite of love, which is to kill, that they will get the recognition and acknowledgement from others which they wish would come to them in a loving way.This is my theory, it is not necessarily a definitive description of your inner dynamic.Most important is to keep an open mind to self-discovery on your feelings, including the ones which are uneasy, such as killing, to consider."
"I am a peaceful person, but I often find myself having thoughts about killing people. Eventhough I like the thoughts at the time, they make me cry. Why do I feel like this?","Hello, and thank you for your question. Clearly this is something that has you very concerned. Sometimes thoughts are just thoughts, and they are pretty harmless. Many people have thoughts of killing someone, but they would never actually do it. They really don't even want to do it, they are just having a thought. Other times, thoughts are a sign of something more serious, and we should receive help when they start to worry us. I would recommend meeting with a counselor to discuss these thoughts. It is usually a safe environment where you can get advice with little judgement. Now, If you begin to start thinking about killing someone specific and making a plan to do it in reality- you should call for help immediately. By help, I mean 9-11, or a family member or friend. You would want to get help before doing something to harm yourself and others. Again, none of this is to judge, but rather to encourage you to get the help you're seeking. Either way, when we become concerned about some aspect of our behavior, seeking counseling is usually a good choice. Be well, Robin J. Landwehr, DBH, LPCC, NCC"
I shake and have panic attacks.,"One way to understand panic attacks is as a sign of feeling insecure or lacking confidence in a certain area or characteristic of yourself.The insecurity can sometimes feel overwhelming and this starts the sense of panic. One way to build your sense of security within yourself is to have a simple life and a slow paced life.   When there are many activities or involvements to pay attention, then it is easy to not give full attention to all of them.  This may trigger a sense of insecurity since in fact you may not have had sufficient time to study and know your own opinion about all of what your life is immersed in.A simpler life of fewer activities allows more time to know and understand your own inner feelings and reactions.To know more about yourself may help build your confidence and security in your ability to know and live what goes on in your life!"
I shake and have panic attacks.,"One of the first things I would suggest is to see if you can keep track of what is leading you to feel anxious. If you shake all the time, consider talking with your primary care physician. Sometimes that can be a hormonal imbalance or another chemical imbalance (such as thyroid).One of the most difficult things about anxiety is that having anxiety (particularly panic attacks) can lead to anxiety about having more panic attacks. Also remember that panic attacks are typically part of your brain's protective response to what it considers to be some sort of threat. You may have heard of the fight or flight response. When you have an anxiety attack, your body is preparing you to react to something that isn't actually a threat, so it's almost as if you're fight or flight response is overactive. Here is an image that may be helpful: http://psychology.tools/fight-or-flight-response.htmlThere are many different things you can do. You can practice breathing, mindfulness, meditation, or yoga techniques. If you decide to try some breathing techniques, try breathing in for a count of five, holding for a count of five, breathing out for a count of five, and repeating five times.Also remember that it is easier to learn these techniques when you're not having a panic attack. At that point, it can be really difficult to use methods to not panic. Also remember that panic attacks typically last 5 to 10 minutes. Using techniques to slow your breathing or become focused on the room around you is probably most helpful when you first start to feel anxious.Here are some other techniques that may help to decrease anxiety: http://psychcentral.com/lib/9-ways-to-reduce-anxiety-right-here-right-now/As you figure out what is leading up to your anxiety, also consider asking yourself what is making that certain issue a big concern for you. Another important question could be when you have felt that way before."
I haven't been feeling like myself lately. I've been upset for no reason and feeling anxious. I'm feeling burnt out. What can help me feel better?,"Does it help to put a name to the experience you are having? Where you first said, ""I've been upset for no reason and feeling anxious,"" you then say that you are ""feeling burnt out,"" which gives a little more context to what may have once felt like ""no reason."" Perhaps you are feeling burnt out! That is a big deal, and please try not to take it lightly! When we get burnt out, I have found that it's from one of two things: either we are not doing what we want, or we are doing too much (either of something we want or something we don't, doesn't really matter once we get into doing too much.)If either of those rings true for your experience, try as much as possible to sit with the experience and get a better sense of where the burn out is coming from. I wrote about burnout for a newsletter and it is on my website. I don't want to do shameless promotion, but I thought it could also add to helping you: https://davidkleintherapy.com/my-experiences-with-burnout/I hope that you can also see that it's not an abnormal experience."
I haven't been feeling like myself lately. I've been upset for no reason and feeling anxious. I'm feeling burnt out. What can help me feel better?,"There's no such possibility that you're upset for ""no reason""!The reason is not obvious, not that you are feeling upset in response to nothing at all.What can help you feel better is to be kind and gentle with yourself because this sort of approach will more likely relax your mood and mindset enough for the tension and anxiety you feel, to dissipate somewhat.Try to understand whether certain situations or interactions remind you or feel similar to ones which distressed you before.This may be the reason for your anxiety.It is good news that you know the difference between your usual sense of yourself and that you've been away from this feeling.Give yourself a little credit for understanding yourself.   Giving credit adds confidence and confidence will help you find the reasons and new ways to handle your anxiety."
"I have a fear of something and I want to face that fear to overcome it, but I don't know how. What can I do?","Fears are not that difficult to deal with, first you need to train yourself to relax using some relaxation strategy, once you are able to employ that in your daily life, you then need to start facing your fear, for instance I'll use an example of a man who has a fear of driving over a bridge. We would build a hierarchy of fears, that is a list of fears ranging from least to most, for example the man may want to start by looking at a picture of a bridge while employing his relation technique, then he may want to see a real bridge from a distance while employing that same relaxation technique, then moving closer to the bridge, then maybe standing on a bridge, all the while moving closer to his fear while relaxing, until you come to most fearful proposition which is crossing that bridge, or you can also engage in flooding which is for example, if you were scared of an elevator, go into an elevator until you are not panicking anymore, in the movie Batman Begins, Bruce Wayne who has a great fear of bats, goes into this cave and allows himself to be surrounded by bats until he is no longer fearful of them. Secondly, look at your fears, do they even need to be worked on, some fears are healthy, for example if i was a therapist in New York City and someone came to me and said ""I'm scared of snakes"", I would probably say that is OK because there are very little snakes left in ManhattanHope that helps C"
"I have a fear of something and I want to face that fear to overcome it, but I don't know how. What can I do?","Your fear may have deeper roots within your sense of who you are, than you realize.   Fears are sometimes irrational so that logic doesn't get rid of them.Think about whether you felt secure and confident as a child.  Also, did any major bad events happen to you with other people or situations when you were growing up?Often these overwhelming situations of childhood stay with us as fears of situations in our adult lives.  If the root of the problem w the fear is from long ago, then probably a therapist who can ask you questions which help you remember upsetting childhood circumstances, may help you to dissolve the current fear.Another possibility is CBT, cognitive behavior therapy which teaches people short term mantras to do something which is safe, say being a passenger in a commercial airplane, which feels frightening to a person.CBT is short term and results are limited to specific fears.  It is a much quicker approach than self-understanding."
"I have a fear of something and I want to face that fear to overcome it, but I don't know how. What can I do?","Fear is a part of life. In fact, our five main emotions are joy, fear, sadness, shame, and anger. We tend to spend a lot of time and energy running away from or trying to get rid of most of those emotions and the more we do that, the more we set ourselves up for failure and disappointment. As a result of viewing our human emotions as ""bad"" or ""wrong,"" we often get caught up in a trap of thinking we have to overcome them or get rid of them before we can do what matters to us. In reality, you can do what is important to you while having your fears! My question for you is, what would you do if this fear was completely gone? What behaviors would you have if you were the ideal you? What skills, knowledge, or personal qualities would you develop? What kind of relationships would you have?I imagine your fear has kept you from achieving those goals because your mind tells you you can't do it until the fear is gone. I challenge you to do the following exercise:What is a goal you would like to achieve? Example: I would like to change careersWhat actions are necessary to complete this goal? Example: see a career counselor to determine my ideal career, go back to school/get a certification, network with others in my desired industryWhat thoughts, feelings, or urges might get in my way? Example: thoughts of ""What if I fail? I'm not smart enough. I can't do it. I'm too busy to put energy into this."" Feelings of fear, shame, excitement. Urges to distract myself through drinking or watch tv instead of taking action.It would be helpful to remind myself that: example: It is natural to have these thoughts, feelings, and urges but I can take action anyway. I deserve to have a fulfilling life.The smallest and easiest step I can take now: example: research career counselors in my area and write down their phone numbersThe time, day and date that I will take that first step, is: example: Tonight at 7pm At least think through these answers but it is most beneficial to write them down. I hope this helps!"
"I have a fear of something and I want to face that fear to overcome it, but I don't know how. What can I do?","This answer could be very different depending on the fear, the degree of it, and what it connects to.I wonder the following:On a scale of 1 to 10, how upset, anxious, or scared to you get when you think about overcoming this? If it's more than a 5/10, I would definitely recommend talking with a therapist in your area.A lot of fears that we have come from something that at one time was self-protective and important. Do you know where your fear started? If you think it is still protecting you or helping you in some way, talk with someone (like a therapist) about it.If it is something that you know is irrational (for example, fear of being hurt by static cling from winter clothing), is there some part of that that you are not afraid of?I really encourage you to consider whether your fear has a lot of emotions connected to it or if it ties from something in your past that was very emotional for you at the time. If it does, consider working with a therapist to establish emotional safety before taking away the fear or anxiety that may actually be helpful to you.Also, the fact that you notice that you are afraid of something and you don't want to be afraid of it anymore is a big step in the forward direction."
"I have a fear of something and I want to face that fear to overcome it, but I don't know how. What can I do?","Biologically, fear is designed to protect us from harm. Fear is not always a bad thing, and in fact can be quite healthy and appropriate depending on the situation. A phobia, however, is different. You used the term ""fear"" rather than ""phobia"". A phobia is an irrational fear - meaning it is not rational for you to fear that thing. If your situation is a phobia, exposure therapy can help. This consists of gradually exposing yourself a little at a time to the thing you are afraid of. Some people with phobias find that the irrational fear interferes with their life and they do need to overcome it. Someone who is afraid to drive over bridges may go to great lengths to avoid routes that have bridges. People who are afraid of elevators may always use the stairs instead, which may not always be feasible. If overcoming a phobia will improve the quality of your life, then by all means, seek professional help to overcome it.Everyone has fears, or things that make them nervous. Public speaking, asking a person out, fear of failure. Examine what your fear is and try to determine the reason for the fear. When you can get to the root cause of the fear, you can deal with that issue. A lot of times, it is a self-esteem issue. You may be able to peel back the layers of the fear and find out what's causing it and deal with the real issue. Some fears are caused by trauma. Someone with PTSD is going to have an exaggerated fear response and will find themselves being kicked into ""fight or flight"" mode over things that someone without the trauma experience wouldn't notice or react to. In cases like this, exposure therapy would be the wrong approach and could actually make things worse. If there is a possibility that a past trauma is the cause of your fear, I strongly urge you to seek a therapist - not just any therapist, but one who is trained to work with trauma and abuse victims."
"I have a fear of something and I want to face that fear to overcome it, but I don't know how. What can I do?","Hello, and thank you for your question. Overcoming fears is something that everyone struggles with at one time or another. Sometimes we come across something that scares us, we push through it and suddenly we aren't afraid anymore. But sometimes it can seem like our fears just take over and we cannot overcome them. There are some options:1. You can go to a counselor and receive some type of treatment. What kind of treatment would depend on the type of fears you are experiencing. For example, if you have a general phobia about something, they may use various techniques to help you manage it.  2. There are different websites and even some self-help books that you can use to try to overcome your fears. When it comes to overcoming certain fears or phobias, exposure therapy well-studied and proven to work. A therapist would help you with this, but some websites give instructions for how to do it yourself. I am not sure how well it works when you try it by yourself, but here is a link to a website that does offer some tools. http://psychology.tools/anxiety.htmlSome colleagues may offer you some other types of advice. Be well.Robin J. Landwehr, DBH, LPCC, NCC"
"I don't remember when the voices in my head started, but I remember Hearing them when I was little.    I know it's not normal to hear voices that aren't your own. I fight the voices and I want them to stop. They've been here so long and I want them gone. How can I make the voices stop?","How is your life going overall?Since you hear voices since you were young I wonder whether you mean the thoughts each of us has about what to do, our opinions, including self-criticism and praise.I try to understand how severe a problem these voices are if you've managed to get to a point in life of awareness about the voices.Usually when mental health people hear about voices the immediate thought is you need drugs bc you are psychotic.Since this is going on for a number of years, I wonder if the problem is something different."
"I don't remember when the voices in my head started, but I remember Hearing them when I was little.    I know it's not normal to hear voices that aren't your own. I fight the voices and I want them to stop. They've been here so long and I want them gone. How can I make the voices stop?","You are right. It is not normal to hear voices that aren't your own but the fact is some people do. In my experience, medication seem to help. It is also important to understand when you hear voices the most - meaning it is important to understand what the triggers are. It is also important to understand when the voices are the least - meaning what helps you deal with the voices better. My clients have reported that their triggers are being in social gathering or around strangers or for some even the TV. Trying to identify your triggers is helpful for some people. Clients have also reported that listening to music, watching TV, being with friend or family helps them deal with their voices. Every individual is different and you need to figure out what works for you and what triggers your voices. My suggestion is to see a therapist / health care provider and then go from there.I hope this helps."
"I don't remember when the voices in my head started, but I remember Hearing them when I was little.    I know it's not normal to hear voices that aren't your own. I fight the voices and I want them to stop. They've been here so long and I want them gone. How can I make the voices stop?","First, let me express my support and compassion for what you're going through. Hearing voices can be incredibly difficult and can feel like you can't get a moment's peace, even in the privacy of your own mind. And not everyone will necessarily understand what you're dealing with, so I imagine you may also be feeling isolated or somehow different. Atta girl/boy on reaching out for help! Many people find benefit to taking medications, such as risperdal, seroquel, and so on. These should be prescribed by a nurse practitioner or psychiatrist -- I do not recommend a primary care doctor venture into this area, as a general rule. Discuss the options thoroughly and insist on a good rapport with your prescriber, if you decide to go this route. Some people are having results with a talk-therapist to develop coping strategies. There is a new and somewhat less conventional approach to challenging voices with a professional to assist you, rather than to suppress the voices, which medication will do. There is peer-run organization and a general approach that attempts to live with voices in a different way.  You can read about it in Living With Voices by Marius Romme. I have heard interviews but have not read the book(s) and can't speak to its efficacy. No matter what steps you decide to try, managing your stress, sleep, exercise, healthy food is essential -- in other words, just the daily care and feeding of yourself should be included in all of your efforts and bears surprising benefits to your brain and emotional health. Best wishes to you,Karen Keys, LMHC, CASAC"
"I don't remember when the voices in my head started, but I remember Hearing them when I was little.    I know it's not normal to hear voices that aren't your own. I fight the voices and I want them to stop. They've been here so long and I want them gone. How can I make the voices stop?","This isn't something you can do on your own. If you haven't already, you need to see a medical doctor ASAP to rule out medical causes for this. Many diseases, illnesses, and conditions can cause hallucinations. In the elderly, sometimes it's something as simple as a urinary tract infection. Some medicines may have that side effect as well.However, you say you've been hearing them since you were little. I have no idea how old you are now, but something that has been going on for many years does lead me to think it could be a type of schizophrenia. A psychiatrist could diagnose that after taking a complete look at your history, medical history, etc. There are medications that they can put you on that will help. One thing that I find encouraging is that you recognize you're hearing voices. This means you are not so far into a delusion as to believe it is real. A lot of people that hear or see things that aren't there are not able to have the awareness that these things are not real. They fully believe what they're hearing/seeing. It's completely real to them. Because you have the awareness that you do, I feel this is a very good sign that with treatment you can live a normal life (assuming you are not already receiving treatment for it. If you are and are still hearing the voices, please know that medications often need to be changed and adjusted, and the voices may never completely go away but medicines certainly help dull them a lot. Always talk to your doctor when it seems your symptoms are getting worse so that they can make the necessary medication adjustments for you).If at any time the voices are telling you to do something, please go to an ER as this is an emergency. Sometimes people hear voices telling them to harm themselves, harm someone else, or do other things that are against the law. Do not try to deal with something like that on your own. There are people who can help."
"I've hit my head on walls and floors ever since I was young. I sometimes still do it but I don't exactly know why,    I have anxiety and I had a rough childhood but now I'll start to hit my head and sometimes not realize it but I don't know how to stop or even why I'm doing it.    How can I help myself to change my behavior?","Give yourself a lot of empathy and care for having had a rough childhood and realizing that life can be better than how you were treated when growing up.Be patient with yourself too bc lasting change takes time. Alternatives to hitting your head require constant gentle reminders to do these new behaviors, or if you've discovered a satisfying alternative in one moment, time is required for you to repeat this alternative until it feels natural.Anxiety usually means someone did not feel well understood growing up and was rushed to comply with the wishes of others who were a regular part of their lives.Anxiety lessens as the person starts to know and accept their wishes and needs as valid.  Allow yourself to learn who you truly are in the spirit of accepting whatever you discover about yourself.The behaviors will naturally change with your new understanding and self acceptance.Good luck and enjoy this self discovery project!"
"I've hit my head on walls and floors ever since I was young. I sometimes still do it but I don't exactly know why,    I have anxiety and I had a rough childhood but now I'll start to hit my head and sometimes not realize it but I don't know how to stop or even why I'm doing it.    How can I help myself to change my behavior?","Hello. I have to wonder from a behavioral perspective if what you are doing is useful for you. In other words, does it serve a purpose in some way when you find yourself doing it. Yes, this could well be an expression of anxiety, or maybe some type of coping skill you have developed over the years to deal with stressful situations. Yet it sounds like you have developed a sort of knee-jerk behavioral conditioning that causes you to do this behavior during specific (or perhaps even non-specific) circumstances. Do you think it is a self-soothing behavior? Do you feel good after you have done it? The behavior itself is likely causing some form of slow physical damage, so I would recommend you have yourself checked by a doctor, to rule out any injury. If none exists, this obviously doesn't excuse the behavior, it just says that for the moment luck is on your side.When we do any behavior of any kind, it is good to ask if what we are doing has merit or value. Is the behavior helping us to solve our problem, or is it merely creating yet another problem by doing the behavior in the first place. In the same way that a person might drink excessively because they are stressed and need to cope with some unresolved issue, when they are done drinking the original problem will still likely be there, but now they are intoxicated. No closer to solving the issue. When we deal with things like anxiety or depression, we need to do things that work on dealing with the symptoms, but also get to the root issue that created those feelings and find effective solutions. So the things we do to cope with life events need to not be ones that cause us harm, but rather support us as we move forward and work to deal with what life throws at us.Sometimes seeking support from a friend or a counselor is a good idea. Being given the opportunity to express your feelings about what is going on around you and getting feedback and insight from others is much more effective than actions of self-harm, wouldn't you agree? So I would encourage you to find a counselor or a trusted friend who can help you find positive behaviors you can take to deal with your feelings, as you also work to find the answers to the day to day issues of living a life filled with promise and opportunity.Reach out if you need help...there will likely be a hand there waiting for you."
"I've hit my head on walls and floors ever since I was young. I sometimes still do it but I don't exactly know why,    I have anxiety and I had a rough childhood but now I'll start to hit my head and sometimes not realize it but I don't know how to stop or even why I'm doing it.    How can I help myself to change my behavior?","The best way to handle anxiety of this level is with a combination of appropriate medication given to you by a medical doctor, and therapy to help you understand the thoughts, feelings, and behaviors that are causing the anxiety. This is not something that anyone should just “white knuckle” and try to get through on their own with no help. Cognitive Behavioral Therapy is a technique that has been proven helpful for depression and anxiety. This takes a therapist trained in CBT. You will learn to recognize when and why you perform the behavior of hitting your head, help you deal with the underlying cause of this, and replace the behavior with a more positive behavior. You'll learn coping skills.You mention having a rough childhood. Anyone who has experienced trauma like this, especially long-term ongoing trauma from abuse of any kind, definitely does not need ""exposure therapy"", which is what is recommended for phobias. You need a therapist trained specifically in trauma informed therapy.You are on the right path by recognizing there is an issue and what it is. Good luck with your healing journey!"
"I have several issues that I need to work through. However, I am afraid of and do not trust therapists after a horrible experience. I'm dealing with grief and guilt over losing my sons due to drug use. I have a very complicated traumatic relationship issue that is causing me severe anxiety and fear.","I am sorry that you had this experience. Therapy should be a healthy positive experience off g growth. You have the right to look for certain high qualities in a therapist and finding the right one. Each therapist is bound by a code of ethics and clients should have high expectations. You are trusting them to guide, support and help you achieve the absolute best outcome and success. You should never be or feel judged, and you should feel comfortable and feel as though your therapy process is moving along with YOUR GOALS IN MIND. Speaking as a therapist, I encourage my clients to always let me know how they feel, even if they disagree with me, they also have the right to inform me if something I'm doing simply is not working for them, communication is critical in maintaining a healthy therapeutic alliance/ therapeutic relationship. I'm able to offer ways of thinking and strategies to my clients they may not have thought of. Its important to listen to my clients. It's also critical for clients to feel they can share in a environment that feels safe, non judgmental and confidential.Remember, you are the driver in your healing process, you should be the one in control because you know what your life struggles are. Speaking as a therapist, I'm here to guide my clients toward achieving their goals, encouraging and empowering my clients in what is meaningful to them to achieve. You should feel comfortable speaking your thoughts, my advice would look one who open hearing toy feel, even it's regarding them a therapist. That they are open to feedback.With all of that being said, it will take time to trust again but remember, ask questions and communicate with the next therapist  share  your experience and how it made you feel and that trust and being spoken  in a respectful , non judgemental and non condnscending way is critical for you. Be honest clearly state your expectations from start.  I offer free 50 minute first sessions for clients. The reason. I do this is because I feel that clients deserve opportunity observe the environment, ask me questions and have the opportunity to determine their level of comfort and decide if it's a good fit. Other therapists sometimes offer the similar, try finding one willing to offer a  consultation as that could give you the opportunity to feel things out and set forth expectations.The article below is an excellent article about what to look for in a therapist. It is worth your time reading because you are WORTH FINDING THE BEST HELP AVAILABLE! This article was written based on both evidence from research and clinical experience. I would strongly encourage anyone searching for help to read this and even use it as your guide. I hope this was helpful.https://www.psychologytoday.com/blog/insight-therapy/201603/10-ways-spot-good-therapistLaura Cassity, LMSW, LMAC"
Why am I so afraid of it? I don't understand.,"Your fear is somewhat reasonable.  No one wants to be raped and I imagine everyone is afraid of what being raped would feel like.Do you mean that this fear is on your mind more often than you would like?If this is the case, then try understanding the reason behind your fear.Is it because you personally know or know of someone who was raped?  One general direction of what would help is to regain confidence in your decisions of keeping yourself safe.  The more you trust yourself to avoid social situations with lots of drinking, isolated physical surroundings, and being in isolated locations with someone with whom you're not very familiar, probably your fear will decrease.The other general direction to understand is if in your family history, people have been violated severely, either emotionally, mentally, or physically.In families in which people have suffered severe violations of themselves, often the emotional patterning of expecting to be hurt by others, plants itself very deeply and transmits to the younger generation.Its possible then, that you are suffering from fears established in other family members who have not yet been able to fully understand and accept their own suffering.The good news is that individual therapy, with a credentialed and licensed therapist, is ideal for a safe place to open and clear this type of emotional burden."
Why am I so afraid of it? I don't understand.,"Why are you afraid of rape? Because it is a problem in the United States! The National Sexual Violence Resource Center reports that one in five women (0r 20%) will be raped (http://www.nsvrc.org/sites/default/files/publications_nsvrc_factsheet_media-packet_statistics-about-sexual-violence_0.pdf) and that 80% of women know their assailant. Given these statistics, it is perfectly logical to be afraid. However, there are things you can do to reduce the risk of rape, such as being aware of your surroundings, and limiting the use of drugs or alcohol.The Enhanced Access, Knowledge, Act program for college-aged women has been shown to reduce the risk of rape by more than 50%. (http://www.blueprintsprograms.com/factsheet/eaaa-enhanced-assess-acknowledge-act-sexual-assault-resistance-education) You may want to see if a program like this is available in your area. Another great app for when you need to walk somewhere alone, is the Companion App (http://www.companionapp.io). Friends or family can track your progress from one point to another via the GPS in your phone.In addition, talking with a counselor about your fears would also be a good idea. Sometimes fears are rational and reasonable. Sometimes they are over-reactions and unreasonable. When then are over-reactions and unreasonable, they can have a negative impact on your life. In this case, a counselor could help you understand why your fears are unreasonable, and how you can stop them from negatively impacting your life."
"I have attention-deficit/hyperactivity disorder, posttraumatic stress disorder, anxiety, anger, and memory problems. I can't work. I have no income. I'm on medicine, but I feel worthless. I want to be normal.","I am so sorry to hear that you are struggling.  It sounds like you've had a traumatic experience that has impacted your life in many ways.  Without knowing much about your history, I wonder if the trauma you suffered has lead to the anxiety, anger, and memory problems you are dealing with, in addition to PTSD.  I would encourage you to look for a trauma therapist who offers a sliding scale or pro bono services.  There may also be community mental health services in your area that offer free therapy if you are eligible for grant."
"I never feel like myself. I can’t even think straight anymore. I start stuttering and I can’t remember anything. I always get nervous and usually talk myself down but recently end up fighting with, what feels like, someone else. I don’t know why I feel this way, but I hate it.","Hi Houston, Okay, something's definitely going on, right? My gut is to start with your family physician, because you have some physical symptoms. While it seems anxiety is a likely problem here, your doctor will hopefully know your history and can help you decide if you need some medical tests or some therapy. Without knowing more, that's all I can say at this point. Best of luck."
"I never feel like myself. I can’t even think straight anymore. I start stuttering and I can’t remember anything. I always get nervous and usually talk myself down but recently end up fighting with, what feels like, someone else. I don’t know why I feel this way, but I hate it.","What you are describing sounds like it may be a form of dissociation. Dissociation is our mind's way of disconnecting us from aspects of our experience in an attempt to protect us in overwhelming situations. It also sounds like you are noticing anxiety in certain situations. In working with a competent therapist, you may be able to gain insight into these experiences, learn skills for coping with anxiety and reconnecting with yourself, and alleviate these symptoms over time."
"I never feel like myself. I can’t even think straight anymore. I start stuttering and I can’t remember anything. I always get nervous and usually talk myself down but recently end up fighting with, what feels like, someone else. I don’t know why I feel this way, but I hate it.","Hello,I am wondering if you might be experiencing some form of dissociation.  People who dissociate might feel like the world around them is unreal and unfamiliar, or that they are not really in their bodies and that they are observing themselves from outside of their bodies.  Dissociation can also mean that there are parts of you that have ""split off"" and sometimes parts are can feel like they are at odds with each other or are locked in conflict.  Sometimes dissociation happens after someone experiences a trauma.  Therapy can help you to understand what is going on and help you to integrate your experiences and ultimately heal.I am a therapist in Houston who specializes in dissociation.  On my website I have information specific to dissociation that might be helpful to you. Sarah"
"I had to put a restraining order against my ex-fiancé. He was served last night. He was mentally and verbally abusive towards me. I thought it was my nerves, but every time I stand up, I get sick. If I sit and rock, I'm fine.","Hello, and thank you for your question. You may be right, your physical symptoms of getting sick to your stomach may very well be your nerves or anxiety. That is totally normal and understandable given your circumstances. Another thing that is not unusual is that you feel better when you sit and rock. That is actually a fairly common way that many people comfort themselves in times of high stress. If you are concerned that there is an actual physical illness causing these symptoms, you may want to visit your primary care provider. They may tell you that they don't see anything physically wrong with you, and at that point you may want to visit a counselor about the symptoms and your relationship experience. A visit with a counselor may be a good idea either way. I work as a counselor in primary care, and I promise you that many people have very real physical symptoms when they have gone through abuse. Unexplainable stomach and headaches are very common. Sometimes, with counseling, those physical symptoms actually stop. Be well, and I hope you feel better soon.Robin J. Landwehr, DBH, LPCC, NCC"
"I've been dealing with this for years. My mom thinks I'm overly emotional and refuses to offer any help, like therapy or seeing a doctor. She's seen me when I'm having a panic attack and just said I was faking for attention or that I'm a hypochondriac. I just want to get better.","I don't know how old you are, but in Pennsylvania, if you are over 14, you can have therapy without your parents' consent. If you are young enough to use their insurance, that could be complicated, but depending on the state, there may be ways to work around that as well. If transportation is a problem, call a local mental health agency and see if they can connect you with assistance.In the meantime, try searching for a phone helpline in the county where you live. They may be able to help you figure out where you can get help.Another idea is that if you are in school, your guidance counselor may be able to provide links to where you can go for help. He or she may also be able to give you more specific ideas to help with your panic attacks.I know you said your mom refuses to offer help, which included seeing a doctor, but I wonder if she trusts the doctors that is your primary care physician (also called a family doctor) who you see when you have a minor medical ailment that may need medication. That doctor may be able to help you as well.Some of the information here may be helpful to you because it explains some of what anxiety is and there are some quizzes there that may give you information to discuss with a doctor or therapist when you get connected with one. http://www.webmd.com/anxiety-panic/guide/mental-health-anxiety-disorders This may give you other information to speak with your mom about. Remember that I'm not asking you to actually diagnose yourself with one of these things, but just offering some basic information that may help you be able to talk about what is going on.If you are having a panic attack or having a moment of anxiety, try focusing on different things in the room around you. It may help to shift your focus briefly outside of what you are feeling and that may lessen the feeling a bit. Also remember that sometimes anxiety leads to more anxiety about having a panic attack in the future. Remember that they usually and after a few minutes.It would also be helpful for you to keep track of what leads up to your anxiety.Best wishes to you and keep trying until you get connected to someone."
"I've been dealing with this for years. My mom thinks I'm overly emotional and refuses to offer any help, like therapy or seeing a doctor. She's seen me when I'm having a panic attack and just said I was faking for attention or that I'm a hypochondriac. I just want to get better.",How old are you?Are you old enough in your State to have therapy without your mother's consent?Your mom's attitude toward you may be one significant reason on why you feels so much tension in the first place.Don't let her opinions and beliefs get in the way of what you know about yourself.Are you in school and does that school have a guidance counselor?Would you talk with that person about your difficult getting your mom to retain helping services for you?Keep looking for local resources which will support you either directly or indirectly by advocating for your right to receive mental health care.
"I’ve been on 0.5 mg of Xanax twice a day for the past month. It hasn't been helping me at all, but when I take 1 mg during a big anxiety attack, it calms me down. I was wondering how I can ask my psychologist to up the dose to 1 mg twice a day without her thinking I'm abusing them. I just have very big anxiety attacks. Should I stay on the 0.5mg and deal with the attacks or should I ask to up the dose? I'm afraid she will take me off them and put me on something else.","Do you think you're abusing xanax?It is a highly addictive drug so maybe one reason you feel compelled to take more is bc you already are addicted.Drugs don't do anything helpful in solving life's problems.   Once the effect wears off, the stressful situation is once again waiting for you to address it.Think over your reason for not directly asking your psychologist about upping your dose.Also, do you ever talk about your life problems with this psychologist or only your need for drugs?    The more gradual path to a better life is to not need drugs in the first place. This consists of your willingness to face the matters that are creating such terrible feelings inside you."
"I’ve been on 0.5 mg of Xanax twice a day for the past month. It hasn't been helping me at all, but when I take 1 mg during a big anxiety attack, it calms me down. I was wondering how I can ask my psychologist to up the dose to 1 mg twice a day without her thinking I'm abusing them. I just have very big anxiety attacks. Should I stay on the 0.5mg and deal with the attacks or should I ask to up the dose? I'm afraid she will take me off them and put me on something else.","Staying on the lower dose may give you more room to learn strategies for coping with your anxiety.  Medications are so helpful, and needed at times, but it's also important to have a variety of tools you use to manage your responses to stress.  If you are not already seeing a therapist, consider finding one who can help you learn some effective strategies, like replacing self-defeating thoughts with ones that work better for you, or mindfulness, relaxation, or other tools to keep your anxiety in the manageable range!"
